syn id,word
200591594,commemorate
200592137,commemorate
200592689,commemorate
200334609,commence
200337587,commence
201603709,commence
200852916,commend
200853044,commend
200853470,commend
200853634,commend
201641001,commend
200929406,comment
200999913,comment
201024792,comment
200908142,commentate
200929663,commentate
200457279,commercialise
200457279,commercialize
201128741,commercialize
200382880,commingle
201421229,commingle
200320747,comminute
201769377,commiserate
202401153,commission
202401293,commission
202406522,commission
200858050,commit
202205511,commit
202280940,commit
202281584,commit
202505717,commit
201420446,commix
201378866,commove
201711686,commove
202229884,communalize
200735156,commune
200735371,commune
200716346,communicate
200717906,communicate
200735371,communicate
200997378,communicate
201036205,communicate
201315609,communicate
202167243,communicate
200396691,communize
200397113,communize
200134299,commutate
200155250,commute
200155994,commute
200368712,commute
200538029,commute
202003394,commute
201347521,compact
201348974,compact
201441779,compact
201442027,compact
202636837,companion
202636837,company
200631088,compare
200631790,compare
200950625,compare
202649342,compare
200470365,compartmentalise
200470365,compartmentalize
200569596,compass
201855724,compass
202451893,compass
200726786,compel
202431663,compel
202184845,compensate
202185693,compensate
202188524,compensate
202445015,compensate
202591962,compensate
202592264,compensate
202515599,compere
201037983,compete
201580114,compile
201581055,compile
202238144,compile
200816750,complain
200877347,complain
202544790,complect
200442831,complement
200442662,complete
200470712,complete
200987784,complete
201082563,complete
202487921,complete
200278804,complexion
200388769,complicate
200390425,complicate
200852218,compliment
200852440,compliment
200683479,complot
202467166,comply
202443169,comport
202444690,comport
200683304,compose
201580114,compose
201649807,compose
201656700,compose
201714300,compose
202543258,compose
200513394,compost
200186839,compound
200219593,compound
201419805,compound
201610638,compound
202200408,compound
200569596,comprehend
202045668,comprehend
202551533,comprehend
201347521,compress
201348974,compress
202542637,comprise
202551275,comprise
202554853,comprise
201002095,compromise
201002500,compromise
201003130,compromise
200617041,compute
201669948,computerise
202155172,computerise
202269890,computerise
201669948,computerize
202155172,computerize
202269890,computerize
200584743,con
202495803,con
200183679,concatenate
201423477,concatenate
202082942,conceal
202084879,conceal
200779984,concede
200791778,concede
201082688,concede
202249514,concede
200052492,conceive
200666260,conceive
201587102,conceive
200229195,concentrate
200229455,concentrate
200229707,concentrate
200236525,concentrate
200353958,concentrate
200393122,concentrate
200698305,concentrate
201974856,concentrate
200707613,concentre
201587102,conceptualise
201587102,conceptualize
202595351,concern
202597681,concern
200736518,concert
201592467,concert
202024500,concertina
201667484,concertize
200469496,conciliate
200739766,conciliate
201714514,conciliate
200614326,conclude
200691558,conclude
200988455,conclude
201037829,conclude
202532743,conclude
201418399,concoct
201587883,concoct
201588797,concoct
201618406,concoct
200779329,concord
201423915,concord
201601623,concord
202618887,concord
200363121,concrete
201556609,concrete
200536758,concretise
200536758,concretize
200692253,concretize
200334196,concur
200779329,concur
200068462,concuss
201836209,concuss
200828765,condemn
200835774,condemn
200876935,condemn
202087381,condemn
202432220,condemn
200236525,condense
200353638,condense
200353958,condense
200354216,condense
200354417,condense
200355045,condense
200355317,condense
200879159,condescend
202442835,condescend
202514514,condescend
202514657,condescend
200040213,condition
200200060,condition
200985999,condition
202478150,condition
202495452,condition
201769647,condole
200863737,condone
202480319,conduce
201683780,conduct
201684073,conduct
201941830,conduct
202020828,conduct
202372059,conduct
202443169,conduct
201540715,cone
200847211,confab
201005204,confab
200847211,confabulate
201005204,confabulate
201588628,confabulate
201580396,confect
201701648,confect
201580396,confection
202361251,confederate
202396601,confederate
200847211,confer
202197925,confer
200791778,confess
200792018,confess
200792710,confess
200905688,confide
202281584,confide
201610451,configure
200225754,confine
200227757,confine
201262432,confine
201307583,confine
202420496,confine
202631709,confine
200214371,confirm
200643814,confirm
200979343,confirm
202400493,confirm
202402374,confirm
202207624,confiscate
200382880,conflate
202491108,conflict
202587030,conflict
200144751,conform
202583455,conform
200599295,confound
200601611,confound
200786006,confront
201032546,confront
201044330,confront
202662407,confront
200599295,confuse
200600376,confuse
200600647,confuse
200601611,confuse
201610064,confuse
201738809,confuse
200645190,confute
201842384,conga
200869272,conge
200430026,congeal
200869272,congee
201951101,congee
201436675,congest
200139576,conglobate
200152940,conglomerate
201184560,conglutinate
201556445,conglutinate
200852218,congratulate
200852537,congratulate
200854369,congratulate
201721198,congratulate
201965644,congregate
200613315,conjecture
201252764,conjoin
202414542,conjoin
200384526,conjugate
200558637,conjugate
200950969,conjugate
200683479,conjure
200734730,conjure
201583752,conjure
200023207,conk
200349254,conk
201360831,conk
201808421,conk
201877124,conn
200689759,connect
201035301,connect
201035502,connect
201199971,connect
201314764,connect
202317821,connect
202318067,connect
202544266,connect
202666728,connect
200684406,connive
202508408,connive
200899364,connote
200900628,connote
200449069,conquer
201079354,conquer
202206880,conquer
201063673,conscript
200837881,consecrate
200857563,consecrate
200858050,consecrate
202314541,consecrate
200771887,consent
200204655,conserve
202203610,conserve
202214155,conserve
202601719,conserve
200666260,consider
200667530,consider
200668228,consider
200709872,consider
200786734,consider
200919139,consider
202068519,consider
202071386,consider
202104471,consider
202280009,consign
202280696,consign
202280831,consign
202554853,consist
202574255,consist
202578919,consist
202670036,consist
202396109,consociate
201762034,console
200159421,consolidate
200159589,consolidate
200159760,consolidate
200234552,consolidate
200234683,consolidate
201871900,consort
202512288,consort
202618887,consort
200683479,conspire
200684110,conspire
200136954,constellate
201967053,constellate
202608975,constellate
201739123,consternate
200072350,constipate
200428400,constipate
201600394,constitute
202324533,constitute
202542637,constitute
202543409,constitute
200553098,constitutionalize
201828300,constitutionalize
202285577,constitutionalize
200406650,constrain
201262073,constrain
200294865,constrict
201347521,constrict
200294865,constringe
200613944,construct
201539536,construct
201606505,construct
201607634,construct
201708213,construct
201708388,construct
200603028,construe
200235279,consubstantiate
200235472,consubstantiate
200847042,consult
200847211,consult
200847629,consult
200848105,consult
200848241,consult
200581260,consume
201121136,consume
201121801,consume
201122429,consume
201160767,consume
201522602,consume
201595024,consummate
201595143,consummate
200718853,contact
201169130,contact
201096284,contain
202435410,contain
202551275,contain
202619614,contain
202619957,contain
202666612,contain
201440744,containerize
200479356,contaminate
200479891,contaminate
201723427,contemn
200610468,contemplate
200680557,contemplate
200681070,contemplate
202102980,contemplate
200711654,contemporize
202659059,contemporize
200732078,contend
200747871,contend
200840672,contend
201037983,contend
202510526,contend
201157873,content
201763973,content
200840672,contest
200113938,continue
200755285,continue
201937463,continue
202337493,continue
202599119,continue
202604086,continue
202647172,continue
202667034,continue
202667247,continue
201310816,contort
201641566,contour
200085282,contract
200232691,contract
200235800,contract
200295534,contract
200353958,contract
200859374,contract
201241280,contract
201347521,contract
202337259,contract
201841912,contradance
200644688,contradict
200750427,contradict
200796537,contradict
202583617,contradict
200639633,contradistinguish
200897990,contraindicate
200639262,contrast
202586720,contrast
200796537,contravene
202491108,contravene
201841912,contredanse
202172925,contribute
202241832,contribute
202257242,contribute
202480319,contribute
201586189,contrive
201586656,contrive
201592028,contrive
200577745,control
200640608,control
200641179,control
201187658,control
201751635,control
202367626,control
202435410,control
202445967,control
200645495,controvert
200750427,controvert
201450495,contuse
200090110,convalesce
201984805,convect
200767364,convene
201966552,convene
200513529,conventionalize
201639397,conventionalize
200357612,converge
201974574,converge
202631015,converge
202652093,converge
200932753,converse
200111347,convert
200155250,convert
200369301,convert
200372843,convert
200373781,convert
200744116,convert
201050088,convert
201050224,convert
201050366,convert
200898144,convey
201027221,convey
201392422,convey
202018551,convey
202020828,convey
202157735,convey
202167243,convey
200876567,convict
200744116,convince
200767364,convoke
200902104,convolute
201242954,convolute
201242954,convolve
201968477,convoy
200031098,convulse
200831889,convulse
201348494,convulse
201348670,convulse
201835788,convulse
201836491,convulse
200880060,coo
200880164,coo
202581280,co-occur
200312547,cook
200313095,cook
201616879,cook
201617913,cook
202500172,cook
200358593,cool
200358855,cool
200359141,cool
201611936,cooper
202343290,cooperate
202294760,co-opt
202325522,co-opt
202329044,co-opt
202460834,co-opt
200392528,coordinate
200452994,coordinate
202364538,coordinate
202364861,coordinate
201178382,cop
202255077,cop
202510526,cope
200257511,copolymerize
201227773,copper
202285784,copper-bottom
201388051,copulate
201645467,copy
201685771,copy
201693699,copy
201698134,copy
200608249,copyedit
200608249,copyread
202174657,copyright
201004448,coquet
201004448,coquette
202285200,corbel
201248431,cord
201461607,cord
201701730,corduroy
201546950,core
200311050,cork
201382908,cork
201991176,corkscrew
200514329,corn
201143036,corn
201853492,corner
201878236,corner
202369528,corner
202285322,cornice
201216140,corrade
201341692,corral
201424607,corral
201556732,corral
200077168,correct
200192682,correct
200287086,correct
200797313,correct
201913728,correct
202445015,correct
202477917,correct
202591962,correct
200690516,correlate
202579837,correlate
200974152,correspond
202555031,correspond
202578124,correspond
202618298,correspond
200643814,corroborate
200979813,corroborate
202583744,corroborate
200265054,corrode
200265364,corrode
201346899,corrugate
200196044,corrupt
201495462,corrupt
202218101,corrupt
202502628,corrupt
200047912,corset
200459716,coruscate
202684341,coruscate
201361012,cosh
202156762,cosponsor
202494212,cosset
202550719,cost
202621203,cost
201672375,co-star
202553050,co-star
200049986,costume
202270071,costume
201725573,cotton
200949136,couch
200005679,cough
200843872,counsel
200662132,count
200689148,count
200689300,count
200916693,count
200916888,count
200919139,count
202567285,count
202651324,count
200776433,countenance
200789054,counter
202489652,counter
202468421,counteract
202468688,counteract
202489020,counteract
202489152,counteract
201090075,counterattack
202468688,counterbalance
202586371,counterbalance
202591962,counterbalance
200117168,counterchange
202458271,countercheck
202489152,countercheck
200985716,counterclaim
201607277,counterfeit
200773962,countermand
200637309,countermarch
201938934,countermarch
201090873,countermine
202468421,countermine
200683976,counterplot
201657047,counterpoint
202586720,counterpoint
202586529,counterpoise
202586529,counterpose
200965039,countersign
201487929,countersink
202468688,countervail
202638085,countervail
202586529,counterweight
201841912,country-dance
201254405,couple
201259036,couple
201388051,couple
202416120,couple
201109628,course
202008364,course
202008965,course
202459228,court
202459497,court
202459672,court
202424492,court-martial
200997532,covenant
202400670,covenant
200935309,cover
201000250,cover
201094084,cover
201171349,cover
201293336,cover
201856347,cover
202551533,cover
202595232,cover
202607079,cover
201774096,covet
201728108,cow
202005196,cower
202005413,cower
201371205,cowhide
201297691,cowl
202373681,cox
202222625,cozen
202498497,cozen
202498705,cozen
200880979,crab
201104801,crab
201847135,crab
201876617,crab
200325597,crack
200326384,crack
200326553,crack
200525404,crack
200922308,crack
201361415,crack
201733848,crack
202120253,crack
202120426,crack
200117872,crackle
201024442,crackle
202112989,crackle
201042061,cradle
201185177,cradle
201494166,cradle
201512644,cradle
201822588,cradle
202465117,cradle
201611572,craft
200394978,cram
200585968,cram
201482020,cram
201568305,cram
200228678,cramp
201265452,cramp
200027558,crane
201242728,crank
201302282,crank
201551565,crank
201804894,crank
201933725,crank
200071830,crap
201186811,crape
201556059,crape
201465119,crash
201518725,crash
201518967,crash
201519115,crash
201914695,crash
201961120,crash
201961391,crash
202029337,crash
202577985,crash
201910410,crash-dive
201444693,crate
201551393,craunch
200733719,crave
201152240,crave
200773547,crawfish
201831617,crawl
201904535,crawl
202005196,crawl
202636311,crawl
202650392,crawl
201644456,crayon
200326887,craze
201735946,craze
202109334,creak
200164871,cream
201222947,cream
201324496,cream
201377430,cream
200549346,crease
201202724,crease
201239678,crease
201240321,crease
201571506,create
201575778,create
201593671,create
201637213,create
201704535,create
202402241,create
200661017,credit
200703091,credit
200703739,credit
202199349,credit
201831617,creep
201856050,creep
202002128,creep
202005196,creep
200367485,cremate
202268155,crenel
202268155,crenellate
200180268,creosote
201556059,crepe
202112989,crepitate
200532021,crescendo
201949963,crest
202611986,crest
201054927,crew
201234132,crib
202212493,crib
202498600,crib
200025025,crick
201041564,cricket
202406642,criminalise
202406642,criminalize
202440081,criminalize
200796716,criminate
200815577,criminate
201186811,crimp
201415763,crimp
200100542,crimson
202002617,cringe
202005196,cringe
200549346,crinkle
201240321,crinkle
200089085,cripple
200218260,cripple
200311861,crisp
201240321,crisp
200496924,crisscross
201238694,crisscross
201857425,crisscross
200799400,criticise
201061064,criticise
200799400,criticize
201061064,criticize
200827800,critique
200349254,croak
200879401,croak
201030533,croak
201624462,crochet
201624725,crochet
201492505,crock
202002507,crock
201976560,crook
201015881,croon
201281815,crop
201510735,crop
201532631,crop
201532944,crop
201605600,crop
201692277,crop
201119108,croquet
201557127,croquet
201389124,cross
201643545,cross
201856347,cross
201858185,cross
201858845,cross
201965458,cross
202482511,cross
202604552,cross
201389124,crossbreed
200641682,cross-check
201557279,crosscut
200049862,cross-dress
200051863,cross-fertilise
200052096,cross-fertilise
201647543,crosshatch
202398848,cross-index
201253222,cross-link
200992933,cross-refer
201044120,crossruff
201502542,crouch
202004057,crouch
200829682,crow
200829818,crow
200854157,crow
201969656,crowd
201970766,crowd
201996440,crowd
202570607,crowd
200472445,crown
201298714,crown
202319354,crown
202613495,crown
200796874,crucify
201750702,crucify
202409762,crucify
201791084,cruise
201791290,cruise
201875718,cruise
202092003,cruise
200173813,crumb
200328196,crumb
201227633,crumb
200201478,crumble
200385382,crumble
201983632,crumble
200297470,crump
201101167,crump
202122098,crump
200549346,crumple
201240623,crumple
201240992,crumple
201983632,crumple
200320747,crunch
201024442,crunch
201165217,crunch
201551393,crunch
201059087,crusade
202512778,crusade
200328415,crush
200543949,crush
201066844,crush
201068695,crush
201450714,crush
201550352,crush
201747915,crush
202351605,crush
200345561,crust
200064020,cry
200064514,cry
200882017,cry
200882998,cry
200942735,cry
200953238,cry
201152742,cry
200138577,crystalise
200431009,crystalise
200433194,crystalise
200600953,crystalise
200138577,crystallise
200433194,crystallise
200600953,crystallise
200138577,crystallize
200431009,crystallize
200433194,crystallize
200600953,crystallize
200056056,cub
200620026,cube
201218795,cube
202499754,cuckold
200926187,cuckoo
201384138,cuddle
201384701,cuddle
201383391,cudgel
200848476,cue
201249938,cuff
201376555,cuff
201341979,cull
202160417,cull
200138922,culminate
200342807,culminate
200472163,culminate
201963844,culminate
202451742,culminate
200292917,cultivate
201692277,cultivate
201693557,cultivate
202316888,cultivate
201262073,cumber
200152940,cumulate
200084836,cup
200182561,cup
200464521,cup
200228980,curb
200449069,curb
201261959,curb
202435410,curb
200430204,curdle
200430357,curdle
200444692,curdle
200079397,cure
200513734,cure
200513951,cure
200514085,cure
200350945,curl
201039620,curl
201186594,curl
201481708,curl
202038852,curl
200044121,curry
200502601,curry
202129544,curry
200836766,curse
200837155,curse
200837493,curse
200997108,curse
200228980,curtail
200283827,curtail
202285913,curtain
201982312,curtsey
200869706,curtsy
201982312,curtsy
200350945,curve
201975217,curve
201976560,curve
201976875,curve
202658553,curve
201908866,curvet
201533383,cushion
200836766,cuss
200376043,customise
201577712,customise
200376043,customize
201577712,customize
200416885,cut
201030931,cut
201373329,cut
201509511,cut
201566844,cut
201618992,cut
201705626,cut
201975217,cut
202349285,cut
201669948,cybernate
200332652,cycle
201879500,cycle
201879947,cycle
201992873,cycle
201994276,cycle
201699453,cyclostyle
200617041,cypher
200961643,cypher
201195446,dab
201195613,dab
201918505,dabble
202343043,dabble
202346557,dabble
201416267,dado
202162189,dado
200688542,dally
201004448,dally
201953790,dally
202364098,dally
201435339,dam
200250328,damage
201634347,damascene
200837155,damn
200378297,damp
200378642,damp
200557522,damp
202128630,damp
200210487,dampen
200378297,dampen
200378541,dampen
200378642,dampen
200378924,dampen
200379635,dampen
202128630,dampen
201659897,dance
201840266,dance
202039469,dance
200050167,dandify
201174828,dandle
201811638,dandle
201440285,dangle
202637542,dangle
200496575,dapple
200839202,dare
202304062,dare
202469841,dare
200301705,darken
200302508,darken
201495332,darken
202100237,darken
201291295,darn
201844364,dart
201844547,dart
202003043,dart
200178201,dash
200325380,dash
201465119,dash
201734017,dash
202003043,dash
202483024,dash
200598868,date
200710727,date
200711189,date
202411552,date
202411940,date
200711024,dateline
200711024,datemark
201195806,daub
201274198,daub
201320935,daub
201734017,daunt
201939776,dawdle
201953790,dawdle
202000152,dawdle
200514940,dawn
200572826,dawn
202531747,dawn
201591293,daydream
202345167,daydream
202054291,daze
202100779,daze
200701048,dazzle
202100779,dazzle
202179077,deaccession
200184864,deactivate
200185075,deactivate
200112409,deaden
200185398,deaden
200186681,deaden
200378642,deaden
200426383,deaden
200426516,deaden
201564185,deaden
202127241,deaf
200306446,deafen
202127241,deafen
202127378,deafen
200709872,deal
201000250,deal
202180066,deal
202181566,deal
202228378,deal
202300197,deal
202306692,deal
202363018,deal
202510526,deal
200557684,deaminize
200770814,debar
202379475,debar
202427249,debar
201921307,debark
200474441,debase
200480131,debase
202502628,debase
200691368,debate
200747871,debate
200786324,debate
200786734,debate
202502628,debauch
200377738,debilitate
202200144,debit
200516188,debouch
202024729,debouch
200804314,debrief
200193247,debug
200825519,debunk
201668625,debut
201668848,debut
201669013,debut
200485743,decalcify
200485885,decalcify
201952803,decamp
202015113,decamp
202017842,decamp
202011713,decant
201527884,decapitate
200516339,decarbonise
200516339,decarbonize
200516339,decarburize
200201478,decay
200387015,decay
200537495,decay
200347202,decease
200826744,deceive
202498705,deceive
200425924,decelerate
200427351,decelerate
200393426,decentralise
200393426,decentralize
202371650,decertify
200674417,decide
200675647,decide
200676223,decide
200678613,decide
200516489,decimalize
200516726,decimalize
200457540,decimate
200457879,decimate
200606112,decipher
200962066,decipher
201371783,deck
201631889,deck
202668163,deck
200880510,declaim
201017775,declaim
200793987,declare
200795481,declare
200933912,declare
200945621,declare
200977478,declare
200978176,declare
202234146,declare
202371123,declare
202434198,declassify
200196646,decline
200419458,decline
200771620,decline
200950759,decline
201913728,decline
201981639,decline
202172481,decline
200516965,declutch
200206303,decoct
200229455,decoct
200363480,decoct
200962066,decode
200516339,decoke
202513869,decolonise
202513869,decolonize
200270816,decolour
200270816,decolourise
202245586,decommission
200201816,decompose
200202479,decompose
200387015,decompose
200025848,decompress
200391853,decompress
201349252,decompress
200838241,deconsecrate
200907855,deconstruct
200479684,decontaminate
202393351,decontrol
201424952,decorate
201627899,decorate
202471873,decorate
202668163,decorate
200170408,decorticate
201225964,decorticate
200458244,decouple
200458397,decouple
200690775,decouple
201259225,decouple
202500984,decoy
200146081,decrease
200428838,decrease
200692352,decree
200994486,decree
200117513,decrepitate
200117709,decrepitate
200532165,decrescendo
202407155,decriminalise
202407155,decriminalize
200835774,decry
200962066,decrypt
201858301,decussate
200655189,dedicate
200857727,dedicate
200858050,dedicate
202324324,dedicate
200616374,deduce
200913841,deduce
200616374,deduct
200620802,deduct
202151284,deduct
200670679,deem
200501054,de-emphasise
200501054,de-emphasize
200218994,deepen
200219593,deepen
200535962,deepen
200554961,deepen
200316017,deep-fry
200281696,de-escalate
200281939,de-escalate
200283700,deface
201507055,deface
202226486,defalcate
200818976,defame
202188834,default
201072989,defeat
202399578,defeat
200071830,defecate
202507145,defect
200865802,defend
200984750,defend
201056643,defend
201092732,defend
201094741,defend
201113657,defend
202504795,defend
200848976,defer
202564241,defer
200479060,defile
201494912,defile
201495462,defile
200925620,define
202533764,define
202617120,define
202656687,define
200569446,deflagrate
202690207,deflagrate
200255843,deflate
200546810,deflate
200547227,deflate
200828439,deflate
201395587,deflate
201395731,deflate
201111735,deflect
201739826,deflect
201975727,deflect
201976188,deflect
202379475,deflect
200464634,deflower
201387579,deflower
200189018,defoliate
200189229,deforest
200135866,deform
200463437,deform
200464358,deform
201241820,deform
201310816,deform
201541269,deform
202495803,defraud
202282317,defray
202402584,defrock
200365228,defrost
201102432,defuse
200839202,defy
202625859,defy
202626767,defy
200174796,degas
200387988,degauss
200089731,degenerate
200200370,degrade
201268845,degrade
201748142,degrade
200298384,dehisce
200190394,dehorn
200191555,dehorn
200466492,dehumanise
201748997,dehumanise
200466492,dehumanize
201748997,dehumanize
200208648,dehumidify
200203726,dehydrate
200204002,dehydrate
200205381,dehydrate
200365228,deice
200365228,de-ice
200530443,deify
200670299,deify
202514514,deign
201761633,deject
200201478,delapidate
200427679,delay
200446752,delay
200447876,delay
202563384,delay
202320208,delegate
202323723,delegate
200193870,delete
200967367,delete
201506397,delete
200786324,deliberate
200786734,deliberate
201154667,delight
201762811,delight
201764443,delight
200706122,delimit
202533764,delimit
202612660,delimit
200706122,delimitate
202533764,delimitate
200956804,delineate
201539039,delineate
201641211,delineate
202533764,delineate
202656687,delineate
200365065,deliquesce
200537733,deliquesce
200957322,deliver
200957589,deliver
201028403,deliver
201397170,deliver
202227272,deliver
202290685,deliver
202428500,deliver
202475841,deliver
202476198,deliver
200517060,delouse
202498705,delude
200210267,deluge
200726369,deluge
201482245,deluge
201270650,delve
200387988,demagnetise
200966339,demagnetise
200387988,demagnetize
200966339,demagnetize
200730140,demand
200984897,demand
200985136,demand
201035096,demand
201035201,demand
202549691,demand
200706122,demarcate
200706320,demarcate
200333373,dematerialise
200333373,dematerialize
201748142,demean
201053336,demilitarise
201064357,demilitarise
201053336,demilitarize
201064357,demilitarize
200558933,demineralize
200350466,demist
202086859,demo
201053693,demob
201053693,demobilise
201063173,demobilise
201053693,demobilize
201063173,demobilize
202458511,democratise
202458670,democratise
202458511,democratize
202458670,democratize
201311710,demodulate
201048873,demolish
201609320,demolish
201747915,demolish
200480717,demonetize
200532592,demonise
200532592,demonize
200642734,demonstrate
200794126,demonstrate
202086859,demonstrate
202446679,demonstrate
201761633,demoralise
202502628,demoralise
200602081,demoralize
201761633,demoralize
202502628,demoralize
202327587,demote
200487593,demulsify
200487704,demulsify
200781822,demur
200983769,demur
200505293,demystify
200130528,demythologise
200130528,demythologize
200399702,denationalize
200400385,denaturalize
200400734,denaturalize
200538340,denature
200538487,denature
200538723,denature
200487833,denazify
200818976,denigrate
200836072,denigrate
200488877,denitrify
200996861,denominate
200900863,denote
200901485,denote
200942334,denote
200814204,denounce
200814610,denounce
200815053,denounce
202433354,denounce
201241437,dent
200188265,denudate
200188265,denude
200790236,deny
200790665,deny
200790829,deny
201034511,deny
202149107,deny
202149356,deny
202150473,deny
202065467,deodorize
200230051,deoxidize
201795174,depart
201950409,depart
201956293,depart
202007729,depart
202312014,depart
202582064,depart
200689300,depend
202584216,depend
200376420,depersonalise
200376420,depersonalize
200954845,depict
201638820,depict
201640084,depict
200036279,depilate
201958425,deplane
201121801,deplete
200799224,deplore
200881348,deplore
201113828,deploy
201339514,deploy
201344072,deplume
202247901,deplume
200558760,depolarise
200558760,depolarize
200980238,depone
200517199,depopulate
202424632,deport
202428500,deport
202443169,deport
200980238,depose
202332949,depose
201485763,deposit
201532141,deposit
202243919,deposit
202502628,deprave
200828221,deprecate
200828634,deprecate
200305158,depreciate
200305432,depreciate
200828221,depreciate
200217866,depress
201531232,depress
201531389,depress
201761633,depress
201916057,depress
200391853,depressurize
200166264,deprive
202246094,deprive
202247119,deprive
202320208,depute
202322773,depute
202323723,depute
202322773,deputise
202322990,deputise
202322773,deputize
202322990,deputize
201523597,deracinate
202463271,deracinate
201953970,derail
201954148,derail
200267610,derange
201713708,derange
200517541,derate
202371650,derecognise
202437078,deregulate
202210225,derequisition
202435144,derestrict
200825282,deride
200243263,derive
200243433,derive
200616374,derive
202226076,derive
202657083,derive
200836072,derogate
200517801,desalinize
200517801,desalt
201226113,descale
201001374,descant
201017062,descant
201661895,descant
200331306,descend
201912987,descend
202514514,descend
202657083,descend
200630628,describe
200933094,describe
200954845,describe
201539039,describe
202092284,descry
200838241,desecrate
202492009,desecrate
202407619,desegregate
200263792,desensitise
202053785,desensitise
200263792,desensitize
202053785,desensitize
200594081,desert
202507145,desert
202567824,deserve
200059569,desexualize
201896265,desexualize
200203726,desiccate
200204002,desiccate
200205381,desiccate
200675364,design
200686251,design
201587566,design
201592028,design
201593178,design
201593978,design
201704343,design
200686005,designate
200721970,designate
200996861,designate
202320208,designate
201772101,desire
201773242,desire
201773587,desire
201159672,desist
200376759,desolate
200517199,desolate
200594081,desolate
200554440,desorb
200554642,desorb
201758387,despair
201897699,despatch
201723427,despise
201522153,despoil
202276958,despoil
201758626,despond
200009198,desquamate
200262820,destabilise
200263286,destabilise
200262820,destabilize
200263286,destabilize
200686005,destine
200721970,destine
201048873,destroy
201287222,destroy
201520843,destroy
201574188,destroy
201574188,destruct
201574911,destruct
201260079,detach
201260798,detach
201973622,detach
200655328,detail
200924492,detail
200446752,detain
200447876,detain
202420496,detain
202092480,detect
200744704,deter
200878299,deter
201352604,deterge
200089731,deteriorate
200201139,deteriorate
200674417,determine
200676553,determine
200677446,determine
200677776,determine
200738281,determine
200888752,determine
200890179,determine
200915940,determine
201722800,detest
202319858,dethrone
200296741,detonate
200297051,detonate
202007628,detour
200491804,detoxicate
200077468,detoxify
200491804,detoxify
200518012,detract
201958347,detrain
200154110,detribalize
200305158,devalue
200480317,devalue
200480543,devalue
200251625,devastate
200376759,devastate
200091651,develop
200165384,develop
200332104,develop
200530860,develop
200583635,develop
200895477,develop
201689428,develop
201689605,develop
202546120,develop
201975727,deviate
202006312,deviate
202006510,deviate
202582064,deviate
201617782,devil
201736079,devil
201586189,devise
201604543,devise
202165009,devise
200160520,devitalize
200491967,devitrify
200492075,devitrify
200919396,devoice
200089731,devolve
202165147,devolve
202320790,devolve
200708048,devote
200858050,devote
202151000,devote
201160406,devour
201160767,devour
201522041,devour
201767927,devour
200532785,diabolize
200624898,diagnose
200625117,diagnose
201645056,diagram
200653466,dial
200764314,dial
200320091,dialyse
200320091,dialyze
201273072,dibble
201524298,dibble
201103469,dice
201218795,dice
200634174,dichotomise
200634174,dichotomize
202194536,dicker
200606872,dictate
200722626,dictate
202510078,dictate
201542973,diddle
202495803,diddle
200347202,die
200422006,die
200524015,die
201040460,die
201512019,die
201733222,die
201733511,die
201776135,die
202048705,die
201152979,diet
201153749,diet
200778773,differ
202586169,differ
200114489,differentiate
200114681,differentiate
200114939,differentiate
200622240,differentiate
200628816,differentiate
200630273,differentiate
201971849,diffract
200936422,diffuse
201191815,diffuse
202001681,diffuse
200569596,dig
201192555,dig
201270650,dig
201271609,dig
201272052,dig
202346717,dig
200202062,digest
200236525,digest
200385946,digest
200468031,digest
200468195,digest
200572067,digest
200645847,digest
201161058,digest
200548331,digitalise
200079181,digitalize
200548331,digitalize
200548331,digitise
200548331,digitize
200530093,dignify
202471576,dignify
200754878,digress
202007729,digress
201544443,dike
201615159,dilapidate
200295980,dilate
200923861,dilate
202563665,dillydally
200218499,dilute
200474441,dilute
200301277,dim
200302406,dim
200303523,dim
200303644,dim
202100237,dim
202100462,dim
200137956,dimension
200891952,dimension
200146081,diminish
200429256,diminish
200028267,dimple
200495660,dimple
200587035,din
202124811,din
201131778,dine
201131979,dine
202118576,ding
200531820,dinge
200531901,dinge
200277479,dip
200419693,dip
201155984,dip
201533559,dip
201918341,dip
201979908,dip
201981442,dip
201982865,dip
202100462,dip
200719746,diphthongize
200724670,direct
200724841,direct
201115060,direct
201115611,direct
201661376,direct
201683780,direct
201894071,direct
201941830,direct
202366135,direct
201491650,dirty
200089406,disable
200498510,disable
200959292,disabuse
202638613,disaccord
202438461,disadvantage
201770621,disaffect
200189229,disafforest
200778773,disagree
202638613,disagree
200770118,disallow
200925420,disambiguate
200216430,disappear
200414775,disappear
200415222,disappear
202094464,disappear
201746656,disappoint
200651887,disapprove
200781077,disapprove
201053336,disarm
201053506,disarm
201777105,disarm
200269111,disarrange
201425124,disarrange
200267382,disarray
201256098,disarticulate
201610787,disassemble
202357429,disassociate
200793261,disavow
201971988,disband
201973012,disband
202406307,disbar
200661714,disbelieve
200190506,disbud
201282484,disbud
201445797,disburden
202235041,disburse
202158552,discard
202130513,discern
200102093,discharge
200874318,discharge
201098634,discharge
201099047,discharge
201336946,discharge
201447175,discharge
201447308,discharge
202349028,discharge
202487921,discharge
202477917,discipline
202478150,discipline
201000070,disc-jockey
200732555,disclaim
200733378,disclaim
200903103,disclose
202075739,disclose
200272185,discolour
200601611,discombobulate
201739302,discombobulate
201738090,discomfit
202432863,discommode
201738090,discompose
